"DEgenes_DCM"	"DEgenes_HCM"	"DEgenes_PPCM"	"DEgenes_IntDCM"	"DEgenes_IntHCM"
"ENSG00000242861"	"ENSG00000227252"	NA	NA	NA
"ENSG00000175854"	"ENSG00000198464"	NA	NA	NA
"ENSG00000232858"	"ENSG00000131473"	NA	NA	NA
"ENSG00000225783"	"ENSG00000090674"	NA	NA	NA
"ENSG00000237649"	"ENSG00000198888"	NA	NA	NA
"ENSG00000213339"	"ENSG00000121579"	NA	NA	NA
"ENSG00000196155"	"ENSG00000165501"	NA	NA	NA
"ENSG00000147408"	"ENSG00000177426"	NA	NA	NA
"ENSG00000198722"	"ENSG00000136878"	NA	NA	NA
"ENSG00000117472"	"ENSG00000164088"	NA	NA	NA
"ENSG00000228065"	"ENSG00000060339"	NA	NA	NA
"ENSG00000104442"	"ENSG00000116668"	NA	NA	NA
"ENSG00000183242"	"ENSG00000073060"	NA	NA	NA
"ENSG00000035687"	"ENSG00000183735"	NA	NA	NA
"ENSG00000123908"	"ENSG00000178028"	NA	NA	NA
"ENSG00000100304"	"ENSG00000117262"	NA	NA	NA
"ENSG00000170873"	"ENSG00000156171"	NA	NA	NA
"ENSG00000213216"	"ENSG00000100485"	NA	NA	NA
"ENSG00000164187"	"ENSG00000141542"	NA	NA	NA
"ENSG00000112877"	"ENSG00000175741"	NA	NA	NA
"ENSG00000213398"	"ENSG00000266753"	NA	NA	NA
"ENSG00000273329"	"ENSG00000065357"	NA	NA	NA
"ENSG00000139154"	"ENSG00000226200"	NA	NA	NA
"ENSG00000155545"	"ENSG00000170832"	NA	NA	NA
"ENSG00000214944"	"ENSG00000143578"	NA	NA	NA
"ENSG00000162885"	"ENSG00000198001"	NA	NA	NA
"ENSG00000184349"	"ENSG00000112208"	NA	NA	NA
"ENSG00000138119"	"ENSG00000177054"	NA	NA	NA
"ENSG00000228716"	"ENSG00000160062"	NA	NA	NA
"ENSG00000079482"	"ENSG00000111875"	NA	NA	NA
"ENSG00000104524"	"ENSG00000138381"	NA	NA	NA
"ENSG00000260260"	"ENSG00000065615"	NA	NA	NA
"ENSG00000162415"	"ENSG00000107651"	NA	NA	NA
"ENSG00000100697"	"ENSG00000170734"	NA	NA	NA
"ENSG00000214530"	"ENSG00000171357"	NA	NA	NA
"ENSG00000167434"	"ENSG00000131871"	NA	NA	NA
"ENSG00000182809"	"ENSG00000129250"	NA	NA	NA
"ENSG00000226648"	"ENSG00000105852"	NA	NA	NA
"ENSG00000242477"	"ENSG00000008083"	NA	NA	NA
"ENSG00000060558"	"ENSG00000196329"	NA	NA	NA
"ENSG00000146555"	"ENSG00000272373"	NA	NA	NA
"ENSG00000176171"	"ENSG00000136114"	NA	NA	NA
"ENSG00000068028"	"ENSG00000010810"	NA	NA	NA
"ENSG00000145332"	"ENSG00000171109"	NA	NA	NA
"ENSG00000158683"	"ENSG00000223745"	NA	NA	NA
"ENSG00000062524"	"ENSG00000206337"	NA	NA	NA
"ENSG00000117289"	"ENSG00000140400"	NA	NA	NA
"ENSG00000198464"	"ENSG00000138785"	NA	NA	NA
"ENSG00000128185"	"ENSG00000196715"	NA	NA	NA
"ENSG00000198146"	"ENSG00000249348"	NA	NA	NA
"ENSG00000182389"	"ENSG00000260879"	NA	NA	NA
"ENSG00000100522"	"ENSG00000182287"	NA	NA	NA
"ENSG00000204164"	"ENSG00000224424"	NA	NA	NA
"ENSG00000251669"	"ENSG00000135835"	NA	NA	NA
"ENSG00000231013"	"ENSG00000121578"	NA	NA	NA
"ENSG00000245248"	"ENSG00000138744"	NA	NA	NA
"ENSG00000188641"	"ENSG00000154767"	NA	NA	NA
"ENSG00000166896"	"ENSG00000188227"	NA	NA	NA
"ENSG00000122986"	"ENSG00000110536"	NA	NA	NA
"ENSG00000100360"	"ENSG00000198270"	NA	NA	NA
"ENSG00000070190"	"ENSG00000085872"	NA	NA	NA
"ENSG00000155066"	"ENSG00000186364"	NA	NA	NA
"ENSG00000023572"	"ENSG00000116514"	NA	NA	NA
"ENSG00000099999"	"ENSG00000110090"	NA	NA	NA
"ENSG00000100296"	"ENSG00000100360"	NA	NA	NA
"ENSG00000143815"	"ENSG00000120549"	NA	NA	NA
"ENSG00000161513"	"ENSG00000078699"	NA	NA	NA
"ENSG00000180425"	"ENSG00000116120"	NA	NA	NA
"ENSG00000188191"	"ENSG00000134755"	NA	NA	NA
"ENSG00000237424"	"ENSG00000161395"	NA	NA	NA
"ENSG00000171503"	"ENSG00000136111"	NA	NA	NA
"ENSG00000273489"	"ENSG00000138430"	NA	NA	NA
"ENSG00000021488"	"ENSG00000171202"	NA	NA	NA
"ENSG00000145777"	"ENSG00000107862"	NA	NA	NA
"ENSG00000166348"	"ENSG00000153037"	NA	NA	NA
"ENSG00000172465"	"ENSG00000125863"	NA	NA	NA
"ENSG00000137463"	"ENSG00000139597"	NA	NA	NA
"ENSG00000163359"	"ENSG00000140941"	NA	NA	NA
"ENSG00000112312"	"ENSG00000164086"	NA	NA	NA
"ENSG00000186446"	"ENSG00000005189"	NA	NA	NA
"ENSG00000188958"	"ENSG00000166199"	NA	NA	NA
"ENSG00000204947"	"ENSG00000167766"	NA	NA	NA
"ENSG00000155744"	"ENSG00000074696"	NA	NA	NA
"ENSG00000154016"	"ENSG00000158470"	NA	NA	NA
"ENSG00000273081"	"ENSG00000186222"	NA	NA	NA
"ENSG00000267858"	"ENSG00000110274"	NA	NA	NA
"ENSG00000108829"	"ENSG00000135070"	NA	NA	NA
"ENSG00000136010"	"ENSG00000221625"	NA	NA	NA
"ENSG00000170807"	"ENSG00000082996"	NA	NA	NA
"ENSG00000185842"	"ENSG00000136478"	NA	NA	NA
"ENSG00000128585"	"ENSG00000147202"	NA	NA	NA
"ENSG00000187479"	"ENSG00000085231"	NA	NA	NA
"ENSG00000198520"	"ENSG00000197461"	NA	NA	NA
"ENSG00000159905"	"ENSG00000155393"	NA	NA	NA
"ENSG00000114573"	"ENSG00000095739"	NA	NA	NA
"ENSG00000164654"	"ENSG00000213588"	NA	NA	NA
"ENSG00000143479"	"ENSG00000198934"	NA	NA	NA
"ENSG00000213281"	"ENSG00000167972"	NA	NA	NA
"ENSG00000177888"	"ENSG00000111653"	NA	NA	NA
"ENSG00000256338"	"ENSG00000101945"	NA	NA	NA
"ENSG00000180764"	"ENSG00000148484"	NA	NA	NA
"ENSG00000070761"	"ENSG00000088682"	NA	NA	NA
"ENSG00000253953"	"ENSG00000166200"	NA	NA	NA
"ENSG00000236753"	"ENSG00000163486"	NA	NA	NA
"ENSG00000169684"	"ENSG00000009335"	NA	NA	NA
"ENSG00000256229"	"ENSG00000136273"	NA	NA	NA
"ENSG00000139200"	"ENSG00000118705"	NA	NA	NA
"ENSG00000112208"	"ENSG00000104131"	NA	NA	NA
"ENSG00000165379"	"ENSG00000214174"	NA	NA	NA
"ENSG00000204390"	"ENSG00000176641"	NA	NA	NA
"ENSG00000164038"	"ENSG00000204580"	NA	NA	NA
"ENSG00000105619"	"ENSG00000179918"	NA	NA	NA
"ENSG00000136167"	"ENSG00000164011"	NA	NA	NA
"ENSG00000162702"	"ENSG00000115904"	NA	NA	NA
"ENSG00000187187"	"ENSG00000117298"	NA	NA	NA
"ENSG00000147003"	"ENSG00000158457"	NA	NA	NA
"ENSG00000166035"	"ENSG00000137814"	NA	NA	NA
"ENSG00000166912"	"ENSG00000178409"	NA	NA	NA
"ENSG00000122034"	"ENSG00000118507"	NA	NA	NA
"ENSG00000065809"	"ENSG00000111785"	NA	NA	NA
"ENSG00000142632"	"ENSG00000187824"	NA	NA	NA
"ENSG00000170315"	"ENSG00000091527"	NA	NA	NA
"ENSG00000243989"	"ENSG00000025800"	NA	NA	NA
"ENSG00000261799"	"ENSG00000135632"	NA	NA	NA
"ENSG00000172379"	"ENSG00000179029"	NA	NA	NA
"ENSG00000204677"	"ENSG00000128829"	NA	NA	NA
"ENSG00000186094"	"ENSG00000100823"	NA	NA	NA
"ENSG00000145833"	"ENSG00000170915"	NA	NA	NA
"ENSG00000243389"	"ENSG00000148356"	NA	NA	NA
"ENSG00000108773"	"ENSG00000197943"	NA	NA	NA
"ENSG00000228395"	"ENSG00000172159"	NA	NA	NA
"ENSG00000115840"	"ENSG00000122863"	NA	NA	NA
"ENSG00000272009"	"ENSG00000267365"	NA	NA	NA
"ENSG00000226950"	"ENSG00000115840"	NA	NA	NA
"ENSG00000197329"	"ENSG00000125753"	NA	NA	NA
"ENSG00000138131"	NA	NA	NA	NA
"ENSG00000188647"	NA	NA	NA	NA
"ENSG00000163249"	NA	NA	NA	NA
"ENSG00000009335"	NA	NA	NA	NA
"ENSG00000120029"	NA	NA	NA	NA
"ENSG00000196323"	NA	NA	NA	NA
"ENSG00000102786"	NA	NA	NA	NA
"ENSG00000119285"	NA	NA	NA	NA
"ENSG00000141258"	NA	NA	NA	NA
"ENSG00000126456"	NA	NA	NA	NA
"ENSG00000188493"	NA	NA	NA	NA
"ENSG00000168096"	NA	NA	NA	NA
"ENSG00000134242"	NA	NA	NA	NA
"ENSG00000150048"	NA	NA	NA	NA
"ENSG00000040275"	NA	NA	NA	NA
"ENSG00000144560"	NA	NA	NA	NA
"ENSG00000228544"	NA	NA	NA	NA
"ENSG00000114127"	NA	NA	NA	NA
"ENSG00000132429"	NA	NA	NA	NA
"ENSG00000236264"	NA	NA	NA	NA
"ENSG00000104154"	NA	NA	NA	NA
"ENSG00000230513"	NA	NA	NA	NA
"ENSG00000129003"	NA	NA	NA	NA
"ENSG00000161653"	NA	NA	NA	NA
"ENSG00000115267"	NA	NA	NA	NA
"ENSG00000166997"	NA	NA	NA	NA
"ENSG00000158825"	NA	NA	NA	NA
"ENSG00000108256"	NA	NA	NA	NA
"ENSG00000006016"	NA	NA	NA	NA
"ENSG00000081087"	NA	NA	NA	NA
"ENSG00000154928"	NA	NA	NA	NA
"ENSG00000138593"	NA	NA	NA	NA
"ENSG00000186377"	NA	NA	NA	NA
"ENSG00000058063"	NA	NA	NA	NA
"ENSG00000146263"	NA	NA	NA	NA
"ENSG00000101040"	NA	NA	NA	NA
"ENSG00000167600"	NA	NA	NA	NA
"ENSG00000227939"	NA	NA	NA	NA
"ENSG00000077943"	NA	NA	NA	NA
"ENSG00000171428"	NA	NA	NA	NA
"ENSG00000184481"	NA	NA	NA	NA
"ENSG00000023191"	NA	NA	NA	NA
"ENSG00000248835"	NA	NA	NA	NA
"ENSG00000103202"	NA	NA	NA	NA
"ENSG00000172331"	NA	NA	NA	NA
"ENSG00000232385"	NA	NA	NA	NA
"ENSG00000158458"	NA	NA	NA	NA
"ENSG00000159348"	NA	NA	NA	NA
"ENSG00000117724"	NA	NA	NA	NA
"ENSG00000143850"	NA	NA	NA	NA
"ENSG00000138347"	NA	NA	NA	NA
"ENSG00000138074"	NA	NA	NA	NA
"ENSG00000233509"	NA	NA	NA	NA
"ENSG00000197594"	NA	NA	NA	NA
"ENSG00000137731"	NA	NA	NA	NA
"ENSG00000117305"	NA	NA	NA	NA
"ENSG00000106034"	NA	NA	NA	NA
"ENSG00000167771"	NA	NA	NA	NA
"ENSG00000122068"	NA	NA	NA	NA
"ENSG00000176105"	NA	NA	NA	NA
"ENSG00000095383"	NA	NA	NA	NA
"ENSG00000157538"	NA	NA	NA	NA
"ENSG00000047849"	NA	NA	NA	NA
"ENSG00000181610"	NA	NA	NA	NA
"ENSG00000152601"	NA	NA	NA	NA
"ENSG00000197045"	NA	NA	NA	NA
"ENSG00000213411"	NA	NA	NA	NA
"ENSG00000198833"	NA	NA	NA	NA
"ENSG00000164163"	NA	NA	NA	NA
"ENSG00000100485"	NA	NA	NA	NA
"ENSG00000196081"	NA	NA	NA	NA
"ENSG00000027644"	NA	NA	NA	NA
"ENSG00000262049"	NA	NA	NA	NA
"ENSG00000120662"	NA	NA	NA	NA
"ENSG00000176896"	NA	NA	NA	NA
"ENSG00000126106"	NA	NA	NA	NA
"ENSG00000177885"	NA	NA	NA	NA
"ENSG00000237758"	NA	NA	NA	NA
"ENSG00000126254"	NA	NA	NA	NA
"ENSG00000173156"	NA	NA	NA	NA
"ENSG00000135052"	NA	NA	NA	NA
"ENSG00000220472"	NA	NA	NA	NA
"ENSG00000182263"	NA	NA	NA	NA
"ENSG00000266304"	NA	NA	NA	NA
"ENSG00000177614"	NA	NA	NA	NA
"ENSG00000125675"	NA	NA	NA	NA
"ENSG00000172175"	NA	NA	NA	NA
"ENSG00000177191"	NA	NA	NA	NA
"ENSG00000196951"	NA	NA	NA	NA
"ENSG00000196465"	NA	NA	NA	NA
"ENSG00000162688"	NA	NA	NA	NA
"ENSG00000119866"	NA	NA	NA	NA
"ENSG00000185946"	NA	NA	NA	NA
"ENSG00000183735"	NA	NA	NA	NA
"ENSG00000222041"	NA	NA	NA	NA
"ENSG00000205744"	NA	NA	NA	NA
"ENSG00000064655"	NA	NA	NA	NA
"ENSG00000143224"	NA	NA	NA	NA
"ENSG00000117691"	NA	NA	NA	NA
"ENSG00000182463"	NA	NA	NA	NA
"ENSG00000259321"	NA	NA	NA	NA
"ENSG00000176108"	NA	NA	NA	NA
"ENSG00000261728"	NA	NA	NA	NA
"ENSG00000132549"	NA	NA	NA	NA
"ENSG00000113231"	NA	NA	NA	NA
"ENSG00000168792"	NA	NA	NA	NA
"ENSG00000186815"	NA	NA	NA	NA
"ENSG00000259863"	NA	NA	NA	NA
"ENSG00000268816"	NA	NA	NA	NA
"ENSG00000126821"	NA	NA	NA	NA
"ENSG00000136051"	NA	NA	NA	NA
"ENSG00000109736"	NA	NA	NA	NA
"ENSG00000103642"	NA	NA	NA	NA
"ENSG00000113811"	NA	NA	NA	NA
"ENSG00000012174"	NA	NA	NA	NA
"ENSG00000149308"	NA	NA	NA	NA
"ENSG00000267009"	NA	NA	NA	NA
"ENSG00000137038"	NA	NA	NA	NA
"ENSG00000184608"	NA	NA	NA	NA
"ENSG00000156931"	NA	NA	NA	NA
"ENSG00000173653"	NA	NA	NA	NA
"ENSG00000104969"	NA	NA	NA	NA
"ENSG00000110693"	NA	NA	NA	NA
"ENSG00000174106"	NA	NA	NA	NA
"ENSG00000031003"	NA	NA	NA	NA
"ENSG00000150667"	NA	NA	NA	NA
"ENSG00000135454"	NA	NA	NA	NA
"ENSG00000136381"	NA	NA	NA	NA
"ENSG00000183323"	NA	NA	NA	NA
"ENSG00000188873"	NA	NA	NA	NA
"ENSG00000121210"	NA	NA	NA	NA
"ENSG00000130332"	NA	NA	NA	NA
"ENSG00000183723"	NA	NA	NA	NA
"ENSG00000123999"	NA	NA	NA	NA
"ENSG00000250251"	NA	NA	NA	NA
"ENSG00000184154"	NA	NA	NA	NA
"ENSG00000101278"	NA	NA	NA	NA
"ENSG00000112981"	NA	NA	NA	NA
"ENSG00000157557"	NA	NA	NA	NA
"ENSG00000262251"	NA	NA	NA	NA
"ENSG00000225806"	NA	NA	NA	NA
"ENSG00000173163"	NA	NA	NA	NA
"ENSG00000157106"	NA	NA	NA	NA
"ENSG00000126461"	NA	NA	NA	NA
"ENSG00000187098"	NA	NA	NA	NA
"ENSG00000160460"	NA	NA	NA	NA
"ENSG00000260329"	NA	NA	NA	NA
"ENSG00000110911"	NA	NA	NA	NA
"ENSG00000164024"	NA	NA	NA	NA
"ENSG00000264148"	NA	NA	NA	NA
"ENSG00000099385"	NA	NA	NA	NA
"ENSG00000239998"	NA	NA	NA	NA
"ENSG00000166927"	NA	NA	NA	NA
"ENSG00000005812"	NA	NA	NA	NA
"ENSG00000163386"	NA	NA	NA	NA
"ENSG00000059573"	NA	NA	NA	NA
"ENSG00000008710"	NA	NA	NA	NA
"ENSG00000133131"	NA	NA	NA	NA
"ENSG00000204136"	NA	NA	NA	NA
"ENSG00000187678"	NA	NA	NA	NA
"ENSG00000232060"	NA	NA	NA	NA
"ENSG00000139496"	NA	NA	NA	NA
"ENSG00000101974"	NA	NA	NA	NA
"ENSG00000134775"	NA	NA	NA	NA
"ENSG00000111729"	NA	NA	NA	NA
"ENSG00000104047"	NA	NA	NA	NA
"ENSG00000253819"	NA	NA	NA	NA
"ENSG00000196247"	NA	NA	NA	NA
"ENSG00000100393"	NA	NA	NA	NA
"ENSG00000132004"	NA	NA	NA	NA
"ENSG00000091536"	NA	NA	NA	NA
"ENSG00000270949"	NA	NA	NA	NA
"ENSG00000271848"	NA	NA	NA	NA
"ENSG00000133561"	NA	NA	NA	NA
"ENSG00000095261"	NA	NA	NA	NA
"ENSG00000112739"	NA	NA	NA	NA
"ENSG00000141425"	NA	NA	NA	NA
"ENSG00000048405"	NA	NA	NA	NA
"ENSG00000259775"	NA	NA	NA	NA
"ENSG00000168438"	NA	NA	NA	NA
"ENSG00000024862"	NA	NA	NA	NA
"ENSG00000172828"	NA	NA	NA	NA
"ENSG00000145545"	NA	NA	NA	NA
"ENSG00000164308"	NA	NA	NA	NA
"ENSG00000253846"	NA	NA	NA	NA
"ENSG00000267040"	NA	NA	NA	NA
"ENSG00000116138"	NA	NA	NA	NA
"ENSG00000068078"	NA	NA	NA	NA
"ENSG00000106268"	NA	NA	NA	NA
"ENSG00000140057"	NA	NA	NA	NA
"ENSG00000134020"	NA	NA	NA	NA
"ENSG00000125995"	NA	NA	NA	NA
"ENSG00000111206"	NA	NA	NA	NA
"ENSG00000197142"	NA	NA	NA	NA
"ENSG00000273487"	NA	NA	NA	NA
"ENSG00000138744"	NA	NA	NA	NA
"ENSG00000225573"	NA	NA	NA	NA
"ENSG00000239388"	NA	NA	NA	NA
"ENSG00000160392"	NA	NA	NA	NA
"ENSG00000073536"	NA	NA	NA	NA
"ENSG00000184867"	NA	NA	NA	NA
"ENSG00000101966"	NA	NA	NA	NA
"ENSG00000241489"	NA	NA	NA	NA
"ENSG00000131711"	NA	NA	NA	NA
"ENSG00000129946"	NA	NA	NA	NA
"ENSG00000117399"	NA	NA	NA	NA
"ENSG00000163781"	NA	NA	NA	NA
"ENSG00000064763"	NA	NA	NA	NA
"ENSG00000237742"	NA	NA	NA	NA
"ENSG00000149541"	NA	NA	NA	NA
"ENSG00000262185"	NA	NA	NA	NA
"ENSG00000164754"	NA	NA	NA	NA
"ENSG00000175066"	NA	NA	NA	NA
"ENSG00000008869"	NA	NA	NA	NA
"ENSG00000134109"	NA	NA	NA	NA
"ENSG00000137628"	NA	NA	NA	NA
"ENSG00000271918"	NA	NA	NA	NA
"ENSG00000136122"	NA	NA	NA	NA
"ENSG00000175182"	NA	NA	NA	NA
"ENSG00000148459"	NA	NA	NA	NA
"ENSG00000175213"	NA	NA	NA	NA
"ENSG00000261925"	NA	NA	NA	NA
"ENSG00000263320"	NA	NA	NA	NA
"ENSG00000128594"	NA	NA	NA	NA
"ENSG00000239779"	NA	NA	NA	NA
"ENSG00000102753"	NA	NA	NA	NA
"ENSG00000196284"	NA	NA	NA	NA
"ENSG00000163349"	NA	NA	NA	NA
"ENSG00000223382"	NA	NA	NA	NA
"ENSG00000176903"	NA	NA	NA	NA
"ENSG00000213598"	NA	NA	NA	NA
"ENSG00000100097"	NA	NA	NA	NA
"ENSG00000171084"	NA	NA	NA	NA
"ENSG00000121350"	NA	NA	NA	NA
"ENSG00000188803"	NA	NA	NA	NA
"ENSG00000112234"	NA	NA	NA	NA
"ENSG00000230487"	NA	NA	NA	NA
"ENSG00000206344"	NA	NA	NA	NA
"ENSG00000243824"	NA	NA	NA	NA
"ENSG00000149506"	NA	NA	NA	NA
"ENSG00000164841"	NA	NA	NA	NA
"ENSG00000229184"	NA	NA	NA	NA
"ENSG00000189308"	NA	NA	NA	NA
"ENSG00000273477"	NA	NA	NA	NA
"ENSG00000099139"	NA	NA	NA	NA
"ENSG00000148057"	NA	NA	NA	NA
"ENSG00000178726"	NA	NA	NA	NA
"ENSG00000228205"	NA	NA	NA	NA
"ENSG00000263272"	NA	NA	NA	NA
"ENSG00000110917"	NA	NA	NA	NA
"ENSG00000260641"	NA	NA	NA	NA
"ENSG00000242759"	NA	NA	NA	NA
"ENSG00000166173"	NA	NA	NA	NA
"ENSG00000064393"	NA	NA	NA	NA
"ENSG00000114520"	NA	NA	NA	NA
"ENSG00000225022"	NA	NA	NA	NA
"ENSG00000255435"	NA	NA	NA	NA
"ENSG00000168306"	NA	NA	NA	NA
"ENSG00000156875"	NA	NA	NA	NA
"ENSG00000084693"	NA	NA	NA	NA
"ENSG00000067182"	NA	NA	NA	NA
"ENSG00000243696"	NA	NA	NA	NA
"ENSG00000181191"	NA	NA	NA	NA
"ENSG00000128928"	NA	NA	NA	NA
"ENSG00000259344"	NA	NA	NA	NA
"ENSG00000105287"	NA	NA	NA	NA
"ENSG00000198876"	NA	NA	NA	NA
"ENSG00000163281"	NA	NA	NA	NA
"ENSG00000107854"	NA	NA	NA	NA
"ENSG00000163032"	NA	NA	NA	NA
"ENSG00000173295"	NA	NA	NA	NA
"ENSG00000108465"	NA	NA	NA	NA
"ENSG00000272599"	NA	NA	NA	NA
"ENSG00000241990"	NA	NA	NA	NA
"ENSG00000117758"	NA	NA	NA	NA
"ENSG00000092140"	NA	NA	NA	NA
"ENSG00000154856"	NA	NA	NA	NA
"ENSG00000106524"	NA	NA	NA	NA
"ENSG00000164933"	NA	NA	NA	NA
"ENSG00000128944"	NA	NA	NA	NA
"ENSG00000227388"	NA	NA	NA	NA
"ENSG00000143537"	NA	NA	NA	NA
"ENSG00000102384"	NA	NA	NA	NA
"ENSG00000267473"	NA	NA	NA	NA
"ENSG00000172123"	NA	NA	NA	NA
"ENSG00000155508"	NA	NA	NA	NA
"ENSG00000233514"	NA	NA	NA	NA
"ENSG00000186660"	NA	NA	NA	NA
"ENSG00000234520"	NA	NA	NA	NA
"ENSG00000100068"	NA	NA	NA	NA
"ENSG00000155846"	NA	NA	NA	NA
"ENSG00000177469"	NA	NA	NA	NA
"ENSG00000174306"	NA	NA	NA	NA
"ENSG00000163618"	NA	NA	NA	NA
"ENSG00000164031"	NA	NA	NA	NA
"ENSG00000169826"	NA	NA	NA	NA
"ENSG00000107581"	NA	NA	NA	NA
"ENSG00000197530"	NA	NA	NA	NA
"ENSG00000147535"	NA	NA	NA	NA
"ENSG00000089101"	NA	NA	NA	NA
"ENSG00000256453"	NA	NA	NA	NA
"ENSG00000088727"	NA	NA	NA	NA
"ENSG00000271605"	NA	NA	NA	NA
"ENSG00000136478"	NA	NA	NA	NA
"ENSG00000167615"	NA	NA	NA	NA
"ENSG00000130684"	NA	NA	NA	NA
"ENSG00000140992"	NA	NA	NA	NA
"ENSG00000260837"	NA	NA	NA	NA
"ENSG00000109794"	NA	NA	NA	NA
"ENSG00000185015"	NA	NA	NA	NA
"ENSG00000175970"	NA	NA	NA	NA
"ENSG00000185745"	NA	NA	NA	NA
"ENSG00000272077"	NA	NA	NA	NA
"ENSG00000163659"	NA	NA	NA	NA
"ENSG00000273437"	NA	NA	NA	NA
"ENSG00000179222"	NA	NA	NA	NA
"ENSG00000143458"	NA	NA	NA	NA
"ENSG00000080845"	NA	NA	NA	NA
"ENSG00000197562"	NA	NA	NA	NA
"ENSG00000175575"	NA	NA	NA	NA
"ENSG00000176208"	NA	NA	NA	NA
"ENSG00000230795"	NA	NA	NA	NA
"ENSG00000221953"	NA	NA	NA	NA
"ENSG00000101955"	NA	NA	NA	NA
"ENSG00000179388"	NA	NA	NA	NA
"ENSG00000103319"	NA	NA	NA	NA
"ENSG00000125898"	NA	NA	NA	NA
"ENSG00000184436"	NA	NA	NA	NA
"ENSG00000010327"	NA	NA	NA	NA
"ENSG00000150636"	NA	NA	NA	NA
"ENSG00000150938"	NA	NA	NA	NA
"ENSG00000170027"	NA	NA	NA	NA
"ENSG00000151092"	NA	NA	NA	NA
"ENSG00000153993"	NA	NA	NA	NA
"ENSG00000132718"	NA	NA	NA	NA
"ENSG00000109762"	NA	NA	NA	NA
"ENSG00000178498"	NA	NA	NA	NA
"ENSG00000225964"	NA	NA	NA	NA
"ENSG00000188529"	NA	NA	NA	NA
"ENSG00000255471"	NA	NA	NA	NA
"ENSG00000217026"	NA	NA	NA	NA
"ENSG00000108588"	NA	NA	NA	NA
"ENSG00000273055"	NA	NA	NA	NA
"ENSG00000224825"	NA	NA	NA	NA
"ENSG00000178935"	NA	NA	NA	NA
"ENSG00000169918"	NA	NA	NA	NA
"ENSG00000066777"	NA	NA	NA	NA
"ENSG00000166200"	NA	NA	NA	NA
"ENSG00000123358"	NA	NA	NA	NA
"ENSG00000170091"	NA	NA	NA	NA
"ENSG00000078295"	NA	NA	NA	NA
"ENSG00000163558"	NA	NA	NA	NA
"ENSG00000266912"	NA	NA	NA	NA
"ENSG00000005471"	NA	NA	NA	NA
"ENSG00000227973"	NA	NA	NA	NA
"ENSG00000177640"	NA	NA	NA	NA
"ENSG00000099377"	NA	NA	NA	NA
"ENSG00000146556"	NA	NA	NA	NA
"ENSG00000229891"	NA	NA	NA	NA
"ENSG00000123094"	NA	NA	NA	NA
"ENSG00000178075"	NA	NA	NA	NA
"ENSG00000051180"	NA	NA	NA	NA
"ENSG00000160447"	NA	NA	NA	NA
"ENSG00000135736"	NA	NA	NA	NA
"ENSG00000226015"	NA	NA	NA	NA
"ENSG00000170271"	NA	NA	NA	NA
"ENSG00000172845"	NA	NA	NA	NA
"ENSG00000246379"	NA	NA	NA	NA
"ENSG00000272953"	NA	NA	NA	NA
"ENSG00000164604"	NA	NA	NA	NA
"ENSG00000143771"	NA	NA	NA	NA
"ENSG00000271997"	NA	NA	NA	NA
"ENSG00000166111"	NA	NA	NA	NA
"ENSG00000130164"	NA	NA	NA	NA
"ENSG00000087299"	NA	NA	NA	NA
"ENSG00000164638"	NA	NA	NA	NA
"ENSG00000138463"	NA	NA	NA	NA
"ENSG00000260591"	NA	NA	NA	NA
"ENSG00000145934"	NA	NA	NA	NA
"ENSG00000205544"	NA	NA	NA	NA
"ENSG00000187474"	NA	NA	NA	NA
"ENSG00000105866"	NA	NA	NA	NA
"ENSG00000138381"	NA	NA	NA	NA
"ENSG00000139624"	NA	NA	NA	NA
"ENSG00000175197"	NA	NA	NA	NA
"ENSG00000185324"	NA	NA	NA	NA
"ENSG00000233705"	NA	NA	NA	NA
"ENSG00000133641"	NA	NA	NA	NA
"ENSG00000164983"	NA	NA	NA	NA
"ENSG00000139350"	NA	NA	NA	NA
"ENSG00000196576"	NA	NA	NA	NA
"ENSG00000240288"	NA	NA	NA	NA
"ENSG00000238105"	NA	NA	NA	NA
"ENSG00000173276"	NA	NA	NA	NA
"ENSG00000226944"	NA	NA	NA	NA
"ENSG00000070404"	NA	NA	NA	NA
"ENSG00000176681"	NA	NA	NA	NA
"ENSG00000117335"	NA	NA	NA	NA
"ENSG00000260160"	NA	NA	NA	NA
"ENSG00000258472"	NA	NA	NA	NA
"ENSG00000162817"	NA	NA	NA	NA
"ENSG00000213509"	NA	NA	NA	NA
"ENSG00000174611"	NA	NA	NA	NA
"ENSG00000149503"	NA	NA	NA	NA
"ENSG00000245017"	NA	NA	NA	NA
"ENSG00000185728"	NA	NA	NA	NA
"ENSG00000127314"	NA	NA	NA	NA
"ENSG00000137168"	NA	NA	NA	NA
"ENSG00000108352"	NA	NA	NA	NA
"ENSG00000115271"	NA	NA	NA	NA
"ENSG00000134852"	NA	NA	NA	NA
"ENSG00000108960"	NA	NA	NA	NA
"ENSG00000261167"	NA	NA	NA	NA
"ENSG00000255020"	NA	NA	NA	NA
"ENSG00000103037"	NA	NA	NA	NA
"ENSG00000176407"	NA	NA	NA	NA
"ENSG00000073009"	NA	NA	NA	NA
"ENSG00000160948"	NA	NA	NA	NA
"ENSG00000231943"	NA	NA	NA	NA
"ENSG00000215251"	NA	NA	NA	NA
"ENSG00000220563"	NA	NA	NA	NA
"ENSG00000130988"	NA	NA	NA	NA
"ENSG00000197771"	NA	NA	NA	NA
